Year,Units,Bundesland,Kreis,GeoCode,Value
2006,1 000 eur,,werra-meißner-kreis,code06636,20.4
2007,1 000 eur,,werra-meißner-kreis,code06636,21.3
2008,1 000 eur,,werra-meißner-kreis,code06636,21.4
2009,1 000 eur,,werra-meißner-kreis,code06636,20.6
2010,1 000 eur,,werra-meißner-kreis,code06636,21.1
2011,1 000 eur,,werra-meißner-kreis,code06636,22.2
2012,1 000 eur,,werra-meißner-kreis,code06636,22.7
2013,1 000 eur,,werra-meißner-kreis,code06636,23.3
2014,1 000 eur,,werra-meißner-kreis,code06636,23.7
2015,1 000 eur,,werra-meißner-kreis,code06636,42.7
2016,1 000 eur,,werra-meißner-kreis,code06636,24.7
2017,1 000 eur,,werra-meißner-kreis,code06636,25.5
2000,1 000 eur,,"rostock, stadt",code13003,24.5
2001,1 000 eur,,"rostock, stadt",code13003,24.0
2002,1 000 eur,,"rostock, stadt",code13003,24.4
2003,1 000 eur,,"rostock, stadt",code13003,24.4
2004,1 000 eur,,"rostock, stadt",code13003,25.6
2005,1 000 eur,,"rostock, stadt",code13003,26.3
2006,1 000 eur,,"rostock, stadt",code13003,25.9
2007,1 000 eur,,"rostock, stadt",code13003,27.9
2008,1 000 eur,,"rostock, stadt",code13003,29.6
2009,1 000 eur,,"rostock, stadt",code13003,29.3
2010,1 000 eur,,"rostock, stadt",code13003,30.8
2011,1 000 eur,,"rostock, stadt",code13003,30.4
2012,1 000 eur,,"rostock, stadt",code13003,31.1
2013,1 000 eur,,"rostock, stadt",code13003,33.2
2014,1 000 eur,,"rostock, stadt",code13003,34.7
2015,1 000 eur,,"rostock, stadt",code13003,35.0
2016,1 000 eur,,"rostock, stadt",code13003,34.7
2017,1 000 eur,,"rostock, stadt",code13003,37.4
2000,1 000 eur,,"schwerin, stadt",code13004,25.1
2001,1 000 eur,,"schwerin, stadt",code13004,26.4
2002,1 000 eur,,"schwerin, stadt",code13004,27.2
2003,1 000 eur,,"schwerin, stadt",code13004,28.1
2004,1 000 eur,,"schwerin, stadt",code13004,28.8
2005,1 000 eur,,"schwerin, stadt",code13004,30.1
2006,1 000 eur,,"schwerin, stadt",code13004,29.9
2007,1 000 eur,,"schwerin, stadt",code13004,30.4
2008,1 000 eur,,"schwerin, stadt",code13004,31.0
2009,1 000 eur,,"schwerin, stadt",code13004,31.3
2010,1 000 eur,,"schwerin, stadt",code13004,31.5
2011,1 000 eur,,"schwerin, stadt",code13004,33.5
2012,1 000 eur,,"schwerin, stadt",code13004,34.3
2013,1 000 eur,,"schwerin, stadt",code13004,34.6
2014,1 000 eur,,"schwerin, stadt",code13004,36.9
2015,1 000 eur,,"schwerin, stadt",code13004,36.8
2016,1 000 eur,,"schwerin, stadt",code13004,37.3
2017,1 000 eur,,"schwerin, stadt",code13004,38.7
2000,1 000 eur,,mecklenburgische seenplatte,code13071,16.7
2001,1 000 eur,,mecklenburgische seenplatte,code13071,17.2
2002,1 000 eur,,mecklenburgische seenplatte,code13071,17.4
2003,1 000 eur,,mecklenburgische seenplatte,code13071,18.4
2004,1 000 eur,,mecklenburgische seenplatte,code13071,19.0
2005,1 000 eur,,mecklenburgische seenplatte,code13071,18.8
2006,1 000 eur,,mecklenburgische seenplatte,code13071,20.0
2007,1 000 eur,,mecklenburgische seenplatte,code13071,20.9
2008,1 000 eur,,mecklenburgische seenplatte,code13071,21.0
2009,1 000 eur,,mecklenburgische seenplatte,code13071,21.3
2010,1 000 eur,,mecklenburgische seenplatte,code13071,21.6
2011,1 000 eur,,mecklenburgische seenplatte,code13071,22.2
2012,1 000 eur,,mecklenburgische seenplatte,code13071,22.9
2013,1 000 eur,,mecklenburgische seenplatte,code13071,23.5
2014,1 000 eur,,mecklenburgische seenplatte,code13071,24.3
2015,1 000 eur,,mecklenburgische seenplatte,code13071,24.8
2016,1 000 eur,,mecklenburgische seenplatte,code13071,25.4
2017,1 000 eur,,mecklenburgische seenplatte,code13071,27.0
2000,1 000 eur,,rostock,code13072,15.4
2001,1 000 eur,,rostock,code13072,15.6
2002,1 000 eur,,rostock,code13072,15.8
2003,1 000 eur,,rostock,code13072,15.6
2004,1 000 eur,,rostock,code13072,15.7
2005,1 000 eur,,rostock,code13072,15.9
2006,1 000 eur,,rostock,code13072,16.5
2007,1 000 eur,,rostock,code13072,17.5
2008,1 000 eur,,rostock,code13072,18.5
2009,1 000 eur,,rostock,code13072,18.5
2010,1 000 eur,,rostock,code13072,19.6
2011,1 000 eur,,rostock,code13072,21.7
2012,1 000 eur,,rostock,code13072,21.1
2013,1 000 eur,,rostock,code13072,22.0
2014,1 000 eur,,rostock,code13072,22.7
2015,1 000 eur,,rostock,code13072,22.9
2016,1 000 eur,,rostock,code13072,23.5
2017,1 000 eur,,rostock,code13072,24.9
2000,1 000 eur,,vorpommern-rügen,code13073,14.2
2001,1 000 eur,,vorpommern-rügen,code13073,14.4
2002,1 000 eur,,vorpommern-rügen,code13073,15.1
2003,1 000 eur,,vorpommern-rügen,code13073,15.5
2004,1 000 eur,,vorpommern-rügen,code13073,16.1
2005,1 000 eur,,vorpommern-rügen,code13073,16.3
2006,1 000 eur,,vorpommern-rügen,code13073,16.7
2007,1 000 eur,,vorpommern-rügen,code13073,18.1
2008,1 000 eur,,vorpommern-rügen,code13073,19.5
2009,1 000 eur,,vorpommern-rügen,code13073,19.5
2010,1 000 eur,,vorpommern-rügen,code13073,19.8
2011,1 000 eur,,vorpommern-rügen,code13073,20.7
2012,1 000 eur,,vorpommern-rügen,code13073,20.7
2013,1 000 eur,,vorpommern-rügen,code13073,21.2
2014,1 000 eur,,vorpommern-rügen,code13073,21.8
2015,1 000 eur,,vorpommern-rügen,code13073,22.5
2016,1 000 eur,,vorpommern-rügen,code13073,22.9
2017,1 000 eur,,vorpommern-rügen,code13073,24.0
2000,1 000 eur,,nordwestmecklenburg,code13074,14.1
2001,1 000 eur,,nordwestmecklenburg,code13074,14.5
2002,1 000 eur,,nordwestmecklenburg,code13074,14.9
2003,1 000 eur,,nordwestmecklenburg,code13074,14.9
2004,1 000 eur,,nordwestmecklenburg,code13074,15.2
2005,1 000 eur,,nordwestmecklenburg,code13074,15.7
2006,1 000 eur,,nordwestmecklenburg,code13074,17.3
2007,1 000 eur,,nordwestmecklenburg,code13074,18.2
2008,1 000 eur,,nordwestmecklenburg,code13074,18.4
2009,1 000 eur,,nordwestmecklenburg,code13074,17.7
2010,1 000 eur,,nordwestmecklenburg,code13074,18.1
2011,1 000 eur,,nordwestmecklenburg,code13074,19.5
2012,1 000 eur,,nordwestmecklenburg,code13074,19.5
2013,1 000 eur,,nordwestmecklenburg,code13074,20.8
2014,1 000 eur,,nordwestmecklenburg,code13074,21.6
2015,1 000 eur,,nordwestmecklenburg,code13074,21.9
2016,1 000 eur,,nordwestmecklenburg,code13074,22.0
2017,1 000 eur,,nordwestmecklenburg,code13074,22.8
2000,1 000 eur,,vorpommern-greifswald,code13075,14.1
2001,1 000 eur,,vorpommern-greifswald,code13075,14.5
2002,1 000 eur,,vorpommern-greifswald,code13075,14.7
2003,1 000 eur,,vorpommern-greifswald,code13075,15.0
2004,1 000 eur,,vorpommern-greifswald,code13075,15.2
2005,1 000 eur,,vorpommern-greifswald,code13075,15.4
2006,1 000 eur,,vorpommern-greifswald,code13075,16.1
2007,1 000 eur,,vorpommern-greifswald,code13075,17.4
2008,1 000 eur,,vorpommern-greifswald,code13075,18.2
2009,1 000 eur,,vorpommern-greifswald,code13075,18.3
2010,1 000 eur,,vorpommern-greifswald,code13075,19.1
2011,1 000 eur,,vorpommern-greifswald,code13075,19.5
2012,1 000 eur,,vorpommern-greifswald,code13075,20.0
2013,1 000 eur,,vorpommern-greifswald,code13075,20.9
2014,1 000 eur,,vorpommern-greifswald,code13075,21.9
2015,1 000 eur,,vorpommern-greifswald,code13075,22.6
2016,1 000 eur,,vorpommern-greifswald,code13075,23.3
2017,1 000 eur,,vorpommern-greifswald,code13075,24.5
2000,1 000 eur,,ludwigslust-parchim,code13076,13.4
2001,1 000 eur,,ludwigslust-parchim,code13076,14.6
2002,1 000 eur,,ludwigslust-parchim,code13076,14.6
2003,1 000 eur,,ludwigslust-parchim,code13076,14.7
2004,1 000 eur,,ludwigslust-parchim,code13076,14.6
2005,1 000 eur,,ludwigslust-parchim,code13076,14.7
2006,1 000 eur,,ludwigslust-parchim,code13076,15.5
2007,1 000 eur,,ludwigslust-parchim,code13076,17.0
2008,1 000 eur,,ludwigslust-parchim,code13076,17.4
2009,1 000 eur,,ludwigslust-parchim,code13076,17.4
2010,1 000 eur,,ludwigslust-parchim,code13076,18.0
2011,1 000 eur,,ludwigslust-parchim,code13076,19.2
2012,1 000 eur,,ludwigslust-parchim,code13076,20.1
2013,1 000 eur,,ludwigslust-parchim,code13076,20.6
2014,1 000 eur,,ludwigslust-parchim,code13076,21.5
2015,1 000 eur,,ludwigslust-parchim,code13076,21.8
2016,1 000 eur,,ludwigslust-parchim,code13076,22.8
2017,1 000 eur,,ludwigslust-parchim,code13076,24.0
2000,1 000 eur,,"braunschweig, stadt",code03101,32.4
2001,1 000 eur,,"braunschweig, stadt",code03101,32.6
2002,1 000 eur,,"braunschweig, stadt",code03101,32.6
2003,1 000 eur,,"braunschweig, stadt",code03101,33.5
2004,1 000 eur,,"braunschweig, stadt",code03101,34.5
2005,1 000 eur,,"braunschweig, stadt",code03101,34.6
2006,1 000 eur,,"braunschweig, stadt",code03101,35.9
2007,1 000 eur,,"braunschweig, stadt",code03101,37.2
2008,1 000 eur,,"braunschweig, stadt",code03101,37.9
2009,1 000 eur,,"braunschweig, stadt",code03101,36.6
2010,1 000 eur,,"braunschweig, stadt",code03101,38.6
2011,1 000 eur,,"braunschweig, stadt",code03101,40.9
2012,1 000 eur,,"braunschweig, stadt",code03101,41.3
2013,1 000 eur,,"braunschweig, stadt",code03101,41.6
2014,1 000 eur,,"braunschweig, stadt",code03101,43.9
2015,1 000 eur,,"braunschweig, stadt",code03101,43.0
2016,1 000 eur,,"braunschweig, stadt",code03101,47.3
2017,1 000 eur,,"braunschweig, stadt",code03101,49.9
2000,1 000 eur,,"salzgitter, stadt",code03102,32.8
2001,1 000 eur,,"salzgitter, stadt",code03102,32.3
2002,1 000 eur,,"salzgitter, stadt",code03102,32.2
2003,1 000 eur,,"salzgitter, stadt",code03102,33.2
2004,1 000 eur,,"salzgitter, stadt",code03102,38.4
2005,1 000 eur,,"salzgitter, stadt",code03102,37.4
2006,1 000 eur,,"salzgitter, stadt",code03102,38.5
2007,1 000 eur,,"salzgitter, stadt",code03102,41.6
2008,1 000 eur,,"salzgitter, stadt",code03102,41.0
2009,1 000 eur,,"salzgitter, stadt",code03102,35.0
2010,1 000 eur,,"salzgitter, stadt",code03102,41.5
2011,1 000 eur,,"salzgitter, stadt",code03102,45.3
2012,1 000 eur,,"salzgitter, stadt",code03102,44.6
2013,1 000 eur,,"salzgitter, stadt",code03102,46.7
2014,1 000 eur,,"salzgitter, stadt",code03102,48.7
2015,1 000 eur,,"salzgitter, stadt",code03102,43.8
2016,1 000 eur,,"salzgitter, stadt",code03102,50.9
2017,1 000 eur,,"salzgitter, stadt",code03102,54.0
2000,1 000 eur,,"wolfsburg, stadt",code03103,81.1
2001,1 000 eur,,"wolfsburg, stadt",code03103,88.2
2002,1 000 eur,,"wolfsburg, stadt",code03103,78.2
2003,1 000 eur,,"wolfsburg, stadt",code03103,81.0
2004,1 000 eur,,"wolfsburg, stadt",code03103,74.5
2005,1 000 eur,,"wolfsburg, stadt",code03103,87.5
2006,1 000 eur,,"wolfsburg, stadt",code03103,87.3
2007,1 000 eur,,"wolfsburg, stadt",code03103,94.1
2008,1 000 eur,,"wolfsburg, stadt",code03103,93.6
2009,1 000 eur,,"wolfsburg, stadt",code03103,83.1
2010,1 000 eur,,"wolfsburg, stadt",code03103,109.5
2011,1 000 eur,,"wolfsburg, stadt",code03103,124.6
2012,1 000 eur,,"wolfsburg, stadt",code03103,128.4
2013,1 000 eur,,"wolfsburg, stadt",code03103,128.9
2014,1 000 eur,,"wolfsburg, stadt",code03103,136.8
2015,1 000 eur,,"wolfsburg, stadt",code03103,115.1
2016,1 000 eur,,"wolfsburg, stadt",code03103,180.5
2017,1 000 eur,,"wolfsburg, stadt",code03103,172.4
2000,1 000 eur,,gifhorn,code03151,13.8
2001,1 000 eur,,gifhorn,code03151,13.9
2002,1 000 eur,,gifhorn,code03151,14.0
2003,1 000 eur,,gifhorn,code03151,13.5
2004,1 000 eur,,gifhorn,code03151,14.4
2005,1 000 eur,,gifhorn,code03151,14.5
2006,1 000 eur,,gifhorn,code03151,15.3
2007,1 000 eur,,gifhorn,code03151,15.4
2008,1 000 eur,,gifhorn,code03151,15.6
2009,1 000 eur,,gifhorn,code03151,15.7
2010,1 000 eur,,gifhorn,code03151,15.8
2011,1 000 eur,,gifhorn,code03151,16.8
2012,1 000 eur,,gifhorn,code03151,17.3
2013,1 000 eur,,gifhorn,code03151,18.9
2014,1 000 eur,,gifhorn,code03151,20.2
2015,1 000 eur,,gifhorn,code03151,22.5
2016,1 000 eur,,gifhorn,code03151,21.9
2017,1 000 eur,,gifhorn,code03151,22.0
2000,1 000 eur,,goslar,code03153,19.4
2001,1 000 eur,,goslar,code03153,20.3
2002,1 000 eur,,goslar,code03153,19.3
2003,1 000 eur,,goslar,code03153,19.3
2004,1 000 eur,,goslar,code03153,22.0
2005,1 000 eur,,goslar,code03153,21.1
2006,1 000 eur,,goslar,code03153,22.2
2007,1 000 eur,,goslar,code03153,22.4
2008,1 000 eur,,goslar,code03153,22.8
2009,1 000 eur,,goslar,code03153,21.5
2010,1 000 eur,,goslar,code03153,23.1
2011,1 000 eur,,goslar,code03153,24.3
2012,1 000 eur,,goslar,code03153,24.9
2013,1 000 eur,,goslar,code03153,25.2
2014,1 000 eur,,goslar,code03153,25.8
2015,1 000 eur,,goslar,code03153,26.4
2016,1 000 eur,,goslar,code03153,27.7
2017,1 000 eur,,goslar,code03153,29.5
2000,1 000 eur,,helmstedt,code03154,15.4
2001,1 000 eur,,helmstedt,code03154,15.8
2002,1 000 eur,,helmstedt,code03154,14.6
2003,1 000 eur,,helmstedt,code03154,14.5
2004,1 000 eur,,helmstedt,code03154,14.8
2005,1 000 eur,,helmstedt,code03154,15.1
2006,1 000 eur,,helmstedt,code03154,15.1
2007,1 000 eur,,helmstedt,code03154,16.3
2008,1 000 eur,,helmstedt,code03154,17.6
2009,1 000 eur,,helmstedt,code03154,16.3
2010,1 000 eur,,helmstedt,code03154,17.4
2011,1 000 eur,,helmstedt,code03154,18.5
2012,1 000 eur,,helmstedt,code03154,18.8
2013,1 000 eur,,helmstedt,code03154,20.0
2014,1 000 eur,,helmstedt,code03154,19.9
2015,1 000 eur,,helmstedt,code03154,20.1
2016,1 000 eur,,helmstedt,code03154,20.4
2017,1 000 eur,,helmstedt,code03154,19.6
2000,1 000 eur,,northeim,code03155,18.6
2001,1 000 eur,,northeim,code03155,19.1
2002,1 000 eur,,northeim,code03155,19.2
2003,1 000 eur,,northeim,code03155,18.4
2004,1 000 eur,,northeim,code03155,19.2
2005,1 000 eur,,northeim,code03155,19.1
2006,1 000 eur,,northeim,code03155,19.7
2007,1 000 eur,,northeim,code03155,21.0
2008,1 000 eur,,northeim,code03155,21.9
2009,1 000 eur,,northeim,code03155,21.9
2010,1 000 eur,,northeim,code03155,22.5
2011,1 000 eur,,northeim,code03155,24.1
2012,1 000 eur,,northeim,code03155,24.5
2013,1 000 eur,,northeim,code03155,25.1
2014,1 000 eur,,northeim,code03155,26.2
2015,1 000 eur,,northeim,code03155,26.8
2016,1 000 eur,,northeim,code03155,28.4
2017,1 000 eur,,northeim,code03155,29.6
2000,1 000 eur,,osterode am harz,,16.0
2001,1 000 eur,,osterode am harz,,16.4
2002,1 000 eur,,osterode am harz,,16.1
2003,1 000 eur,,osterode am harz,,15.9
2004,1 000 eur,,osterode am harz,,17.3
2005,1 000 eur,,osterode am harz,,16.4
2006,1 000 eur,,osterode am harz,,18.0
2007,1 000 eur,,osterode am harz,,20.1
2008,1 000 eur,,osterode am harz,,21.0
2009,1 000 eur,,osterode am harz,,18.5
2010,1 000 eur,,osterode am harz,,18.5
2011,1 000 eur,,osterode am harz,,20.2
2012,1 000 eur,,osterode am harz,,20.5
2013,1 000 eur,,osterode am harz,,20.6
2014,1 000 eur,,osterode am harz,,21.4
2015,1 000 eur,,osterode am harz,,21.2
2016,1 000 eur,,osterode am harz,,21.5
2017,1 000 eur,,osterode am harz,,21.2
2000,1 000 eur,,peine,code03157,12.6
2001,1 000 eur,,peine,code03157,12.9
2002,1 000 eur,,peine,code03157,12.5
2003,1 000 eur,,peine,code03157,12.8
2004,1 000 eur,,peine,code03157,13.0
2005,1 000 eur,,peine,code03157,13.1
2006,1 000 eur,,peine,code03157,14.2
2007,1 000 eur,,peine,code03157,15.9
2008,1 000 eur,,peine,code03157,16.3
2009,1 000 eur,,peine,code03157,15.2
2010,1 000 eur,,peine,code03157,15.8
2011,1 000 eur,,peine,code03157,16.9
2012,1 000 eur,,peine,code03157,17.8
2013,1 000 eur,,peine,code03157,18.9
2014,1 000 eur,,peine,code03157,19.6
2015,1 000 eur,,peine,code03157,19.6
2016,1 000 eur,,peine,code03157,20.0
2017,1 000 eur,,peine,code03157,20.4
2000,1 000 eur,,wolfenbüttel,code03158,23.6
2001,1 000 eur,,wolfenbüttel,code03158,23.7
2002,1 000 eur,,wolfenbüttel,code03158,24.0
2003,1 000 eur,,wolfenbüttel,code03158,24.5
2004,1 000 eur,,wolfenbüttel,code03158,25.4
2005,1 000 eur,,wolfenbüttel,code03158,26.0
2006,1 000 eur,,wolfenbüttel,code03158,27.4
2007,1 000 eur,,wolfenbüttel,code03158,29.5
2008,1 000 eur,,wolfenbüttel,code03158,29.2
2009,1 000 eur,,wolfenbüttel,code03158,27.7
2010,1 000 eur,,wolfenbüttel,code03158,28.9
2011,1 000 eur,,wolfenbüttel,code03158,30.9
2012,1 000 eur,,wolfenbüttel,code03158,31.0
2013,1 000 eur,,wolfenbüttel,code03158,31.1
2014,1 000 eur,,wolfenbüttel,code03158,32.3
2015,1 000 eur,,wolfenbüttel,code03158,32.6
2016,1 000 eur,,wolfenbüttel,code03158,33.7
2017,1 000 eur,,wolfenbüttel,code03158,35.3
2000,1 000 eur,,göttingen,code03159,30.9
2001,1 000 eur,,göttingen,code03159,31.1
2002,1 000 eur,,göttingen,code03159,31.6
2003,1 000 eur,,göttingen,code03159,31.9
2004,1 000 eur,,göttingen,code03159,31.9
2005,1 000 eur,,göttingen,code03159,34.2
2006,1 000 eur,,göttingen,code03159,36.0
2007,1 000 eur,,göttingen,code03159,36.5
2008,1 000 eur,,göttingen,code03159,37.8
2009,1 000 eur,,göttingen,code03159,36.5
2010,1 000 eur,,göttingen,code03159,37.9
2011,1 000 eur,,göttingen,code03159,39.9
2012,1 000 eur,,göttingen,code03159,40.2
2013,1 000 eur,,göttingen,code03159,39.9
2014,1 000 eur,,göttingen,code03159,41.0
2015,1 000 eur,,göttingen,code03159,41.3
2016,1 000 eur,,göttingen,code03159,43.7
2017,1 000 eur,,göttingen,code03159,44.8
2000,1 000 eur,,region hannover,code03241,44.3
2001,1 000 eur,,region hannover,code03241,43.9
2002,1 000 eur,,region hannover,code03241,43.5
2003,1 000 eur,,region hannover,code03241,44.9
2004,1 000 eur,,region hannover,code03241,44.8
2005,1 000 eur,,region hannover,code03241,49.8
2006,1 000 eur,,region hannover,code03241,51.7
2007,1 000 eur,,region hannover,code03241,52.4
2008,1 000 eur,,region hannover,code03241,54.4
2009,1 000 eur,,region hannover,code03241,53.1
2010,1 000 eur,,region hannover,code03241,54.5
2011,1 000 eur,,region hannover,code03241,56.6
2012,1 000 eur,,region hannover,code03241,56.3
2013,1 000 eur,,region hannover,code03241,56.5
2014,1 000 eur,,region hannover,code03241,57.6
2015,1 000 eur,,region hannover,code03241,57.1
2016,1 000 eur,,region hannover,code03241,62.6
2017,1 000 eur,,region hannover,code03241,63.9
2000,1 000 eur,,diepholz,code03251,20.4
2001,1 000 eur,,diepholz,code03251,21.0
2002,1 000 eur,,diepholz,code03251,20.9
2003,1 000 eur,,diepholz,code03251,20.9
2004,1 000 eur,,diepholz,code03251,22.0
2005,1 000 eur,,diepholz,code03251,21.6
2006,1 000 eur,,diepholz,code03251,22.8
2007,1 000 eur,,diepholz,code03251,24.0
2008,1 000 eur,,diepholz,code03251,24.5
2009,1 000 eur,,diepholz,code03251,23.0
2010,1 000 eur,,diepholz,code03251,24.6
2011,1 000 eur,,diepholz,code03251,26.7
2012,1 000 eur,,diepholz,code03251,27.0
2013,1 000 eur,,diepholz,code03251,27.7
2014,1 000 eur,,diepholz,code03251,28.9
2015,1 000 eur,,diepholz,code03251,28.8
2016,1 000 eur,,diepholz,code03251,30.3
2017,1 000 eur,,diepholz,code03251,31.4
2000,1 000 eur,,hameln-pyrmont,code03252,23.7
2001,1 000 eur,,hameln-pyrmont,code03252,23.2
2002,1 000 eur,,hameln-pyrmont,code03252,23.7
2003,1 000 eur,,hameln-pyrmont,code03252,21.2
2004,1 000 eur,,hameln-pyrmont,code03252,22.9
2005,1 000 eur,,hameln-pyrmont,code03252,24.1
2006,1 000 eur,,hameln-pyrmont,code03252,25.6
2007,1 000 eur,,hameln-pyrmont,code03252,25.6
2008,1 000 eur,,hameln-pyrmont,code03252,28.6
2009,1 000 eur,,hameln-pyrmont,code03252,27.7
2010,1 000 eur,,hameln-pyrmont,code03252,29.3
2011,1 000 eur,,hameln-pyrmont,code03252,30.6
2012,1 000 eur,,hameln-pyrmont,code03252,30.7
2013,1 000 eur,,hameln-pyrmont,code03252,30.5
2014,1 000 eur,,hameln-pyrmont,code03252,31.7
2015,1 000 eur,,hameln-pyrmont,code03252,32.1
2016,1 000 eur,,hameln-pyrmont,code03252,33.1
2017,1 000 eur,,hameln-pyrmont,code03252,33.8
2000,1 000 eur,,hildesheim,code03254,19.3
2001,1 000 eur,,hildesheim,code03254,19.4
2002,1 000 eur,,hildesheim,code03254,20.3
2003,1 000 eur,,hildesheim,code03254,20.9
2004,1 000 eur,,hildesheim,code03254,21.0
2005,1 000 eur,,hildesheim,code03254,21.0
2006,1 000 eur,,hildesheim,code03254,21.3
2007,1 000 eur,,hildesheim,code03254,21.7
2008,1 000 eur,,hildesheim,code03254,22.6
2009,1 000 eur,,hildesheim,code03254,21.8
2010,1 000 eur,,hildesheim,code03254,22.9
2011,1 000 eur,,hildesheim,code03254,24.3
2012,1 000 eur,,hildesheim,code03254,25.1
2013,1 000 eur,,hildesheim,code03254,24.9
2014,1 000 eur,,hildesheim,code03254,26.2
2015,1 000 eur,,hildesheim,code03254,26.7
2016,1 000 eur,,hildesheim,code03254,27.3
2017,1 000 eur,,hildesheim,code03254,28.2
2000,1 000 eur,,holzminden,code03255,20.0
2001,1 000 eur,,holzminden,code03255,19.7
2002,1 000 eur,,holzminden,code03255,20.0
2003,1 000 eur,,holzminden,code03255,19.8
2004,1 000 eur,,holzminden,code03255,19.4
2005,1 000 eur,,holzminden,code03255,19.7
2006,1 000 eur,,holzminden,code03255,21.0
2007,1 000 eur,,holzminden,code03255,22.4
2008,1 000 eur,,holzminden,code03255,22.8
2009,1 000 eur,,holzminden,code03255,22.3
2010,1 000 eur,,holzminden,code03255,25.3
2011,1 000 eur,,holzminden,code03255,25.3
2012,1 000 eur,,holzminden,code03255,26.1
2013,1 000 eur,,holzminden,code03255,27.9
2014,1 000 eur,,holzminden,code03255,27.4
2015,1 000 eur,,holzminden,code03255,28.4
2016,1 000 eur,,holzminden,code03255,30.8
2017,1 000 eur,,holzminden,code03255,31.9
2000,1 000 eur,,nienburg (weser),code03256,21.2
2001,1 000 eur,,nienburg (weser),code03256,21.5
2002,1 000 eur,,nienburg (weser),code03256,21.3
2003,1 000 eur,,nienburg (weser),code03256,19.1
2004,1 000 eur,,nienburg (weser),code03256,20.4
2005,1 000 eur,,nienburg (weser),code03256,19.9
2006,1 000 eur,,nienburg (weser),code03256,21.5
2007,1 000 eur,,nienburg (weser),code03256,22.4
2008,1 000 eur,,nienburg (weser),code03256,22.6
2009,1 000 eur,,nienburg (weser),code03256,21.9
2010,1 000 eur,,nienburg (weser),code03256,23.2
2011,1 000 eur,,nienburg (weser),code03256,24.5
2012,1 000 eur,,nienburg (weser),code03256,26.1
2013,1 000 eur,,nienburg (weser),code03256,27.9
2014,1 000 eur,,nienburg (weser),code03256,29.4
2015,1 000 eur,,nienburg (weser),code03256,30.0
2016,1 000 eur,,nienburg (weser),code03256,29.6
2017,1 000 eur,,nienburg (weser),code03256,31.0
2000,1 000 eur,,schaumburg,code03257,17.8
2001,1 000 eur,,schaumburg,code03257,18.2
2002,1 000 eur,,schaumburg,code03257,17.5
2003,1 000 eur,,schaumburg,code03257,18.0
2004,1 000 eur,,schaumburg,code03257,17.7
2005,1 000 eur,,schaumburg,code03257,17.7
2006,1 000 eur,,schaumburg,code03257,18.7
2007,1 000 eur,,schaumburg,code03257,19.2
2008,1 000 eur,,schaumburg,code03257,19.0
2009,1 000 eur,,schaumburg,code03257,18.5
2010,1 000 eur,,schaumburg,code03257,19.6
2011,1 000 eur,,schaumburg,code03257,20.4
2012,1 000 eur,,schaumburg,code03257,21.5
2013,1 000 eur,,schaumburg,code03257,21.8
2014,1 000 eur,,schaumburg,code03257,22.9
